Date,Open,High,Low,Close,Volume
2026-05-25 14:50:00,77343.98000000,77349.08000000,77343.97000000,77346.70000000,2.88963000
2026-05-25 14:51:00,77346.70000000,77346.70000000,77310.07000000,77314.00000000,3.07325000
2026-05-25 14:52:00,77314.00000000,77316.01000000,77314.00000000,77316.01000000,1.07543000
2026-05-25 14:53:00,77316.01000000,77346.99000000,77316.00000000,77338.01000000,4.25478000
2026-05-25 14:54:00,77338.01000000,77350.00000000,77333.44000000,77346.71000000,4.12319000
2026-05-25 14:55:00,77346.71000000,77350.00000000,77345.27000000,77345.28000000,2.34890000
2026-05-25 14:56:00,77345.27000000,77350.00000000,77343.99000000,77344.00000000,5.09693000
2026-05-25 14:57:00,77344.00000000,77344.00000000,77334.00000000,77334.01000000,0.81216000
2026-05-25 14:58:00,77334.01000000,77334.01000000,77334.00000000,77334.00000000,1.25769000
2026-05-25 14:59:00,77334.01000000,77342.14000000,77334.00000000,77341.05000000,1.24819000
2026-05-25 15:00:00,77341.05000000,77341.05000000,77329.05000000,77329.36000000,1.59374000
2026-05-25 15:01:00,77329.36000000,77329.37000000,77328.99000000,77328.99000000,2.09288000
2026-05-25 15:02:00,77328.99000000,77329.00000000,77304.84000000,77316.15000000,10.90388000
2026-05-25 15:03:00,77316.15000000,77350.00000000,77316.15000000,77339.69000000,3.37489000
2026-05-25 15:04:00,77339.69000000,77443.01000000,77339.69000000,77442.96000000,21.10597000
2026-05-25 15:05:00,77442.96000000,77500.00000000,77432.11000000,77492.00000000,9.70392000
2026-05-25 15:06:00,77492.01000000,77524.01000000,77442.04000000,77442.05000000,18.17410000
2026-05-25 15:07:00,77442.05000000,77473.53000000,77442.04000000,77473.53000000,13.58351000
2026-05-25 15:08:00,77473.53000000,77495.03000000,77464.57000000,77495.03000000,4.31823000
2026-05-25 15:09:00,77495.03000000,77495.03000000,77461.18000000,77472.80000000,5.47789000
2026-05-25 15:10:00,77472.80000000,77509.18000000,77466.01000000,77509.17000000,8.98797000
2026-05-25 15:11:00,77509.18000000,77509.18000000,77480.02000000,77480.02000000,2.03424000
2026-05-25 15:12:00,77480.03000000,77489.38000000,77480.02000000,77489.37000000,2.84974000
2026-05-25 15:13:00,77489.37000000,77489.38000000,77471.17000000,77478.86000000,8.61059000
2026-05-25 15:14:00,77478.86000000,77488.71000000,77478.86000000,77478.86000000,1.87185000
2026-05-25 15:15:00,77478.87000000,77496.75000000,77478.86000000,77483.39000000,4.53932000
2026-05-25 15:16:00,77483.40000000,77496.75000000,77475.22000000,77496.75000000,12.88529000
2026-05-25 15:17:00,77496.75000000,77524.01000000,77496.74000000,77523.50000000,3.78715000
2026-05-25 15:18:00,77523.51000000,77588.01000000,77523.50000000,77534.33000000,15.80719000
2026-05-25 15:19:00,77534.33000000,77558.02000000,77534.33000000,77558.01000000,6.31300000
2026-05-25 15:20:00,77558.00000000,77558.01000000,77524.57000000,77524.57000000,11.83316000
2026-05-25 15:21:00,77524.57000000,77534.00000000,77504.37000000,77534.00000000,10.14307000
2026-05-25 15:22:00,77533.99000000,77536.96000000,77527.89000000,77536.95000000,7.53082000
2026-05-25 15:23:00,77536.95000000,77536.96000000,77509.57000000,77516.65000000,9.10574000
2026-05-25 15:24:00,77516.65000000,77562.23000000,77516.65000000,77562.22000000,12.34895000
2026-05-25 15:25:00,77562.23000000,77620.00000000,77562.23000000,77596.11000000,17.81368000
2026-05-25 15:26:00,77596.11000000,77596.11000000,77557.42000000,77588.77000000,16.29634000
2026-05-25 15:27:00,77588.76000000,77600.01000000,77583.76000000,77600.01000000,5.35741000
2026-05-25 15:28:00,77600.01000000,77620.00000000,77600.00000000,77612.27000000,10.78179000
2026-05-25 15:29:00,77612.27000000,77619.98000000,77606.42000000,77619.97000000,6.92440000
2026-05-25 15:30:00,77619.97000000,77619.97000000,77583.62000000,77586.69000000,9.84010000
2026-05-25 15:31:00,77586.69000000,77586.69000000,77578.17000000,77578.17000000,6.75338000
2026-05-25 15:32:00,77578.18000000,77578.18000000,77552.36000000,77553.59000000,9.53189000
2026-05-25 15:33:00,77553.58000000,77575.29000000,77553.58000000,77572.00000000,6.11485000
2026-05-25 15:34:00,77572.01000000,77581.32000000,77572.00000000,77581.31000000,2.80618000
2026-05-25 15:35:00,77581.32000000,77591.64000000,77565.65000000,77591.64000000,13.96152000
2026-05-25 15:36:00,77591.64000000,77593.23000000,77588.89000000,77588.89000000,9.15489000
2026-05-25 15:37:00,77588.90000000,77588.90000000,77571.64000000,77582.69000000,4.33375000
2026-05-25 15:38:00,77582.69000000,77582.69000000,77580.00000000,77580.01000000,3.69056000
2026-05-25 15:39:00,77580.01000000,77580.01000000,77580.00000000,77580.00000000,1.26696000
2026-05-25 15:40:00,77580.00000000,77580.01000000,77545.10000000,77545.10000000,35.35672000
2026-05-25 15:41:00,77545.11000000,77557.30000000,77545.10000000,77557.29000000,2.47743000
2026-05-25 15:42:00,77557.29000000,77565.99000000,77557.29000000,77565.98000000,2.67741000
2026-05-25 15:43:00,77565.98000000,77570.04000000,77549.03000000,77549.04000000,12.74027000
2026-05-25 15:44:00,77549.04000000,77577.32000000,77545.86000000,77577.32000000,21.03534000
2026-05-25 15:45:00,77577.31000000,77577.33000000,77577.31000000,77577.33000000,0.80257000
2026-05-25 15:46:00,77577.32000000,77756.15000000,77577.32000000,77748.37000000,54.57294000
2026-05-25 15:47:00,77748.37000000,77773.69000000,77712.00000000,77734.79000000,30.54616000
2026-05-25 15:48:00,77734.79000000,77749.74000000,77722.49000000,77722.49000000,24.80012000
2026-05-25 15:49:00,77722.49000000,77734.34000000,77702.72000000,77706.04000000,11.02803000
2026-05-25 15:50:00,77706.05000000,77726.98000000,77692.53000000,77692.53000000,9.93964000
2026-05-25 15:51:00,77692.54000000,77692.54000000,77659.80000000,77674.82000000,15.83992000
2026-05-25 15:52:00,77674.82000000,77676.38000000,77674.81000000,77676.38000000,1.29333000
2026-05-25 15:53:00,77676.38000000,77696.00000000,77676.37000000,77695.99000000,5.88646000
2026-05-25 15:54:00,77695.99000000,77725.26000000,77693.49000000,77693.85000000,13.99020000
2026-05-25 15:55:00,77693.86000000,77726.39000000,77693.85000000,77720.15000000,6.31264000
2026-05-25 15:56:00,77720.15000000,77720.15000000,77700.00000000,77700.00000000,10.92381000
2026-05-25 15:57:00,77700.01000000,77700.01000000,77700.00000000,77700.00000000,4.28940000
2026-05-25 15:58:00,77700.01000000,77714.00000000,77700.00000000,77714.00000000,3.19431000
2026-05-25 15:59:00,77713.99000000,77714.00000000,77713.99000000,77714.00000000,1.76666000
2026-05-25 16:00:00,77713.99000000,77754.01000000,77713.99000000,77728.80000000,8.50595000
2026-05-25 16:01:00,77728.80000000,77739.47000000,77728.79000000,77728.80000000,7.51537000
2026-05-25 16:02:00,77728.79000000,77728.80000000,77703.70000000,77726.71000000,16.91819000
2026-05-25 16:03:00,77726.71000000,77747.02000000,77706.28000000,77706.28000000,11.92796000
2026-05-25 16:04:00,77706.29000000,77706.29000000,77687.30000000,77699.95000000,7.97397000
2026-05-25 16:05:00,77699.95000000,77750.00000000,77699.95000000,77719.32000000,14.78071000
2026-05-25 16:06:00,77719.32000000,77747.02000000,77711.89000000,77747.02000000,7.48973000
2026-05-25 16:07:00,77747.01000000,77779.97000000,77735.96000000,77744.00000000,27.11173000
2026-05-25 16:08:00,77744.00000000,77744.00000000,77728.02000000,77741.10000000,5.21303000
2026-05-25 16:09:00,77741.10000000,77766.53000000,77741.09000000,77757.54000000,3.18669000
2026-05-25 16:10:00,77757.55000000,77850.00000000,77716.57000000,77806.91000000,55.80595000
2026-05-25 16:11:00,77806.92000000,77905.52000000,77776.61000000,77854.30000000,44.69503000
2026-05-25 16:12:00,77854.29000000,77885.42000000,77840.33000000,77866.49000000,6.51663000
2026-05-25 16:13:00,77866.50000000,77866.50000000,77776.03000000,77776.03000000,11.84129000
2026-05-25 16:14:00,77776.04000000,77782.01000000,77709.24000000,77711.99000000,9.97437000
2026-05-25 16:15:00,77712.00000000,77712.00000000,77625.47000000,77674.00000000,20.50041000
2026-05-25 16:16:00,77674.01000000,77674.01000000,77651.69000000,77663.20000000,14.27237000
2026-05-25 16:17:00,77663.20000000,77694.47000000,77663.20000000,77688.07000000,4.78012000
2026-05-25 16:18:00,77688.07000000,77691.37000000,77688.07000000,77691.37000000,0.96964000
2026-05-25 16:19:00,77691.36000000,77750.35000000,77691.36000000,77694.50000000,11.26421000
2026-05-25 16:20:00,77694.49000000,77694.50000000,77636.35000000,77636.35000000,3.49795000
2026-05-25 16:21:00,77636.35000000,77648.01000000,77628.75000000,77640.71000000,4.62387000
2026-05-25 16:22:00,77640.71000000,77640.71000000,77628.65000000,77628.66000000,6.09640000
2026-05-25 16:23:00,77628.65000000,77628.66000000,77598.26000000,77619.77000000,21.18968000
2026-05-25 16:24:00,77619.77000000,77619.78000000,77619.76000000,77619.77000000,2.70609000
2026-05-25 16:25:00,77619.76000000,77666.63000000,77619.76000000,77659.34000000,10.95555000
2026-05-25 16:26:00,77659.33000000,77674.00000000,77659.33000000,77673.99000000,4.96951000
2026-05-25 16:27:00,77674.00000000,77674.00000000,77664.00000000,77668.04000000,1.94284000
2026-05-25 16:28:00,77668.04000000,77668.05000000,77623.58000000,77623.58000000,8.65013000
2026-05-25 16:29:00,77623.59000000,77629.29000000,77603.00000000,77603.00000000,11.29998000
2026-05-25 16:30:00,77603.00000000,77604.55000000,77591.97000000,77591.97000000,14.90639000
2026-05-25 16:31:00,77591.98000000,77604.08000000,77577.32000000,77602.71000000,7.20060000
2026-05-25 16:32:00,77602.70000000,77602.71000000,77585.17000000,77595.97000000,3.43627000
2026-05-25 16:33:00,77595.96000000,77634.75000000,77595.96000000,77634.74000000,4.57494000
2026-05-25 16:34:00,77634.75000000,77683.11000000,77634.74000000,77662.17000000,8.64246000
2026-05-25 16:35:00,77662.18000000,77666.18000000,77651.43000000,77655.71000000,16.66108000
2026-05-25 16:36:00,77655.71000000,77655.71000000,77640.70000000,77640.70000000,3.94875000
2026-05-25 16:37:00,77640.71000000,77640.71000000,77630.00000000,77630.01000000,2.31251000
2026-05-25 16:38:00,77630.01000000,77654.43000000,77630.00000000,77654.43000000,5.07909000
2026-05-25 16:39:00,77654.43000000,77661.34000000,77654.42000000,77661.33000000,0.43623000
2026-05-25 16:40:00,77661.33000000,77669.32000000,77661.33000000,77669.32000000,2.31840000
2026-05-25 16:41:00,77669.32000000,77679.71000000,77630.00000000,77630.01000000,6.47370000
2026-05-25 16:42:00,77630.01000000,77633.42000000,77623.06000000,77633.42000000,2.13108000
2026-05-25 16:43:00,77633.42000000,77649.10000000,77633.41000000,77649.09000000,1.51611000
2026-05-25 16:44:00,77649.09000000,77655.50000000,77649.09000000,77655.50000000,0.91539000
2026-05-25 16:45:00,77655.50000000,77655.50000000,77644.12000000,77644.13000000,2.80222000
2026-05-25 16:46:00,77644.12000000,77644.13000000,77630.00000000,77630.00000000,2.22133000
2026-05-25 16:47:00,77630.01000000,77630.01000000,77606.00000000,77606.00000000,6.52987000
2026-05-25 16:48:00,77606.01000000,77606.01000000,77557.00000000,77557.01000000,9.44959000
2026-05-25 16:49:00,77557.01000000,77601.70000000,77557.01000000,77601.69000000,2.68459000
2026-05-25 16:50:00,77601.70000000,77601.70000000,77582.00000000,77582.00000000,3.35167000
2026-05-25 16:51:00,77582.00000000,77603.88000000,77581.06000000,77603.87000000,4.13043000
2026-05-25 16:52:00,77603.87000000,77618.60000000,77596.00000000,77618.59000000,2.61698000
2026-05-25 16:53:00,77618.59000000,77618.60000000,77605.18000000,77605.19000000,1.81542000
2026-05-25 16:54:00,77605.18000000,77611.54000000,77605.18000000,77607.68000000,1.13758000
2026-05-25 16:55:00,77607.68000000,77630.00000000,77605.28000000,77630.00000000,5.97159000
2026-05-25 16:56:00,77629.99000000,77653.83000000,77629.99000000,77632.64000000,3.73481000
2026-05-25 16:57:00,77632.63000000,77632.64000000,77624.25000000,77630.00000000,2.53357000
2026-05-25 16:58:00,77630.00000000,77630.00000000,77629.99000000,77629.99000000,0.43220000
2026-05-25 16:59:00,77630.00000000,77630.00000000,77628.81000000,77628.82000000,2.36293000
2026-05-25 17:00:00,77628.82000000,77636.00000000,77614.06000000,77614.07000000,4.74676000
2026-05-25 17:01:00,77614.07000000,77616.15000000,77597.49000000,77602.11000000,4.78090000
2026-05-25 17:02:00,77602.11000000,77602.11000000,77597.50000000,77597.51000000,4.03393000
2026-05-25 17:03:00,77597.51000000,77597.51000000,77573.66000000,77585.93000000,4.72274000
2026-05-25 17:04:00,77585.92000000,77594.00000000,77585.92000000,77593.99000000,1.35084000
2026-05-25 17:05:00,77593.99000000,77594.00000000,77590.63000000,77590.63000000,2.76876000
2026-05-25 17:06:00,77590.63000000,77593.97000000,77590.63000000,77593.97000000,1.59184000
2026-05-25 17:07:00,77593.96000000,77593.97000000,77593.96000000,77593.97000000,0.48850000
2026-05-25 17:08:00,77593.96000000,77600.00000000,77593.96000000,77596.00000000,2.06106000
2026-05-25 17:09:00,77596.00000000,77596.00000000,77583.28000000,77583.29000000,2.42988000
2026-05-25 17:10:00,77583.28000000,77583.29000000,77557.46000000,77569.01000000,2.35687000
2026-05-25 17:11:00,77569.02000000,77583.81000000,77569.01000000,77583.80000000,1.15659000
2026-05-25 17:12:00,77583.80000000,77592.00000000,77576.45000000,77576.46000000,2.86795000
2026-05-25 17:13:00,77576.45000000,77576.46000000,77526.43000000,77531.66000000,13.14813000
2026-05-25 17:14:00,77531.66000000,77531.66000000,77512.00000000,77512.01000000,13.11304000
2026-05-25 17:15:00,77512.01000000,77550.00000000,77512.00000000,77549.99000000,5.87917000
2026-05-25 17:16:00,77550.00000000,77555.93000000,77545.38000000,77545.39000000,5.03039000
2026-05-25 17:17:00,77545.38000000,77546.10000000,77526.25000000,77526.26000000,15.43887000
2026-05-25 17:18:00,77526.25000000,77526.26000000,77508.88000000,77514.33000000,8.29106000
2026-05-25 17:19:00,77514.33000000,77530.00000000,77512.01000000,77530.00000000,11.24248000
2026-05-25 17:20:00,77530.00000000,77532.14000000,77523.83000000,77526.99000000,2.91133000
2026-05-25 17:21:00,77527.00000000,77527.00000000,77526.99000000,77526.99000000,0.72492000
2026-05-25 17:22:00,77527.00000000,77546.00000000,77526.99000000,77546.00000000,5.01696000
2026-05-25 17:23:00,77546.00000000,77622.75000000,77545.99000000,77610.00000000,19.50472000
2026-05-25 17:24:00,77610.00000000,77610.01000000,77584.33000000,77585.68000000,3.22716000
2026-05-25 17:25:00,77585.67000000,77596.97000000,77571.45000000,77590.02000000,3.52223000
2026-05-25 17:26:00,77590.02000000,77590.02000000,77580.33000000,77580.33000000,1.74223000
2026-05-25 17:27:00,77580.34000000,77580.34000000,77572.39000000,77572.39000000,1.91169000
2026-05-25 17:28:00,77572.39000000,77572.40000000,77572.39000000,77572.39000000,1.34918000
2026-05-25 17:29:00,77572.40000000,77596.96000000,77570.20000000,77590.00000000,6.06389000
2026-05-25 17:30:00,77590.01000000,77590.01000000,77580.15000000,77580.15000000,0.78724000
2026-05-25 17:31:00,77580.16000000,77589.92000000,77580.15000000,77589.27000000,1.33061000
2026-05-25 17:32:00,77589.27000000,77589.92000000,77589.27000000,77589.92000000,2.87312000
2026-05-25 17:33:00,77589.92000000,77589.92000000,77588.64000000,77589.91000000,1.94749000
2026-05-25 17:34:00,77589.91000000,77589.91000000,77588.57000000,77588.57000000,0.56085000
2026-05-25 17:35:00,77588.57000000,77588.58000000,77588.57000000,77588.58000000,0.32594000
2026-05-25 17:36:00,77588.57000000,77639.89000000,77588.57000000,77639.89000000,11.91286000
2026-05-25 17:37:00,77639.89000000,77639.89000000,77628.00000000,77628.00000000,2.07815000
2026-05-25 17:38:00,77628.01000000,77628.01000000,77626.74000000,77626.75000000,1.79399000
2026-05-25 17:39:00,77626.75000000,77626.75000000,77626.74000000,77626.75000000,2.12179000
2026-05-25 17:40:00,77626.75000000,77626.75000000,77626.74000000,77626.75000000,4.40982000
2026-05-25 17:41:00,77626.74000000,77626.75000000,77600.01000000,77612.31000000,5.65137000
2026-05-25 17:42:00,77612.31000000,77655.45000000,77612.30000000,77654.02000000,10.60549000
2026-05-25 17:43:00,77654.01000000,77654.01000000,77641.02000000,77641.03000000,2.64812000
2026-05-25 17:44:00,77641.03000000,77683.61000000,77641.02000000,77683.61000000,7.08298000
2026-05-25 17:45:00,77683.60000000,77683.61000000,77670.20000000,77676.22000000,3.68067000
2026-05-25 17:46:00,77676.23000000,77700.00000000,77676.22000000,77696.31000000,3.65239000
2026-05-25 17:47:00,77696.31000000,77739.85000000,77696.30000000,77732.03000000,6.19281000
2026-05-25 17:48:00,77732.03000000,77740.97000000,77720.44000000,77740.97000000,15.93823000
2026-05-25 17:49:00,77740.96000000,77776.01000000,77740.96000000,77775.71000000,4.17022000
2026-05-25 17:50:00,77775.71000000,77807.29000000,77766.84000000,77766.84000000,10.04002000
2026-05-25 17:51:00,77766.85000000,77766.85000000,77717.46000000,77717.46000000,24.01317000
2026-05-25 17:52:00,77717.47000000,77738.90000000,77717.46000000,77729.12000000,3.31223000
2026-05-25 17:53:00,77729.11000000,77731.78000000,77700.00000000,77700.82000000,41.91054000
2026-05-25 17:54:00,77700.83000000,77705.47000000,77700.82000000,77705.46000000,2.09942000
2026-05-25 17:55:00,77705.47000000,77713.38000000,77705.46000000,77711.39000000,5.60374000
2026-05-25 17:56:00,77711.40000000,77758.90000000,77711.39000000,77750.19000000,5.86292000
2026-05-25 17:57:00,77750.19000000,77750.20000000,77733.94000000,77737.36000000,1.32976000
2026-05-25 17:58:00,77737.37000000,77740.00000000,77737.36000000,77737.37000000,1.24905000
2026-05-25 17:59:00,77737.38000000,77750.11000000,77735.68000000,77735.69000000,3.98491000
2026-05-25 18:00:00,77735.69000000,77798.55000000,77735.68000000,77771.81000000,5.00211000
2026-05-25 18:01:00,77771.80000000,77803.18000000,77766.00000000,77803.18000000,3.84185000
2026-05-25 18:02:00,77803.19000000,77804.48000000,77783.13000000,77804.48000000,8.39610000
2026-05-25 18:03:00,77804.48000000,77804.48000000,77736.63000000,77736.64000000,7.08963000
2026-05-25 18:04:00,77736.63000000,77758.01000000,77736.63000000,77758.00000000,9.84841000
2026-05-25 18:05:00,77758.01000000,77767.06000000,77737.68000000,77737.69000000,3.21970000
2026-05-25 18:06:00,77737.69000000,77753.18000000,77733.13000000,77753.17000000,8.16512000
2026-05-25 18:07:00,77753.18000000,77753.18000000,77724.81000000,77747.22000000,6.99373000
2026-05-25 18:08:00,77747.22000000,77777.00000000,77746.00000000,77773.45000000,5.57958000
2026-05-25 18:09:00,77773.44000000,77777.00000000,77760.30000000,77760.31000000,2.93502000
2026-05-25 18:10:00,77760.31000000,77760.31000000,77721.43000000,77721.44000000,3.56998000
2026-05-25 18:11:00,77721.43000000,77724.20000000,77720.69000000,77724.19000000,1.24713000
2026-05-25 18:12:00,77724.19000000,77725.64000000,77718.23000000,77718.23000000,1.47134000
2026-05-25 18:13:00,77718.23000000,77718.23000000,77700.00000000,77700.47000000,37.28717000
2026-05-25 18:14:00,77700.48000000,77700.48000000,77682.94000000,77686.58000000,26.73387000
2026-05-25 18:15:00,77686.58000000,77686.59000000,77584.65000000,77587.99000000,10.30746000
2026-05-25 18:16:00,77587.99000000,77641.50000000,77587.98000000,77641.50000000,8.39943000
2026-05-25 18:17:00,77641.50000000,77646.01000000,77618.00000000,77634.55000000,5.69015000
2026-05-25 18:18:00,77634.54000000,77634.92000000,77618.22000000,77634.91000000,8.10897000
2026-05-25 18:19:00,77634.92000000,77649.50000000,77634.91000000,77649.49000000,2.30598000
2026-05-25 18:20:00,77649.50000000,77649.50000000,77627.67000000,77631.64000000,3.32317000
2026-05-25 18:21:00,77631.63000000,77631.64000000,77631.63000000,77631.64000000,1.33178000
2026-05-25 18:22:00,77631.64000000,77637.31000000,77630.00000000,77630.01000000,1.49639000
2026-05-25 18:23:00,77630.01000000,77647.72000000,77630.00000000,77647.72000000,3.65807000
2026-05-25 18:24:00,77647.72000000,77647.72000000,77606.46000000,77606.46000000,5.57308000
2026-05-25 18:25:00,77606.47000000,77620.00000000,77606.46000000,77619.99000000,2.24432000
2026-05-25 18:26:00,77620.00000000,77630.00000000,77619.99000000,77630.00000000,2.66812000
2026-05-25 18:27:00,77630.00000000,77630.00000000,77626.89000000,77626.89000000,1.74229000
2026-05-25 18:28:00,77626.89000000,77634.92000000,77626.89000000,77634.91000000,10.36424000
2026-05-25 18:29:00,77634.92000000,77649.28000000,77634.91000000,77649.28000000,6.98559000
2026-05-25 18:30:00,77649.27000000,77649.28000000,77630.62000000,77630.62000000,1.43472000
2026-05-25 18:31:00,77630.62000000,77630.63000000,77630.62000000,77630.62000000,0.83452000
2026-05-25 18:32:00,77630.63000000,77630.63000000,77630.62000000,77630.63000000,0.76309000
2026-05-25 18:33:00,77630.63000000,77630.63000000,77593.68000000,77593.69000000,6.54116000
2026-05-25 18:34:00,77593.68000000,77593.69000000,77576.11000000,77579.91000000,5.33438000
2026-05-25 18:35:00,77579.91000000,77600.00000000,77579.90000000,77599.99000000,6.59209000
2026-05-25 18:36:00,77599.99000000,77600.00000000,77582.00000000,77582.01000000,1.78056000
2026-05-25 18:37:00,77582.01000000,77582.01000000,77570.00000000,77570.00000000,2.70299000
2026-05-25 18:38:00,77570.01000000,77592.93000000,77570.00000000,77592.93000000,5.81704000
2026-05-25 18:39:00,77592.93000000,77592.93000000,77588.94000000,77588.94000000,0.45128000
2026-05-25 18:40:00,77588.95000000,77588.95000000,77583.45000000,77583.45000000,1.68602000
2026-05-25 18:41:00,77583.45000000,77583.46000000,77583.45000000,77583.46000000,0.39354000
2026-05-25 18:42:00,77583.46000000,77583.46000000,77572.00000000,77572.01000000,0.84394000
2026-05-25 18:43:00,77572.00000000,77572.01000000,77572.00000000,77572.00000000,0.63326000
2026-05-25 18:44:00,77572.00000000,77582.64000000,77572.00000000,77582.63000000,1.94718000
2026-05-25 18:45:00,77582.64000000,77582.64000000,77568.00000000,77568.01000000,0.86690000
2026-05-25 18:46:00,77568.00000000,77587.76000000,77568.00000000,77587.75000000,2.50424000
2026-05-25 18:47:00,77587.76000000,77587.76000000,77568.00000000,77568.01000000,1.21921000
2026-05-25 18:48:00,77568.00000000,77578.64000000,77568.00000000,77578.64000000,2.54030000
2026-05-25 18:49:00,77578.63000000,77578.65000000,77565.67000000,77565.67000000,1.50140000
2026-05-25 18:50:00,77565.67000000,77576.30000000,77565.66000000,77576.29000000,1.64246000
2026-05-25 18:51:00,77576.30000000,77576.30000000,77568.64000000,77568.64000000,1.23203000
2026-05-25 18:52:00,77568.65000000,77568.65000000,77568.64000000,77568.65000000,2.53816000
2026-05-25 18:53:00,77568.64000000,77568.65000000,77568.63000000,77568.63000000,2.07166000
2026-05-25 18:54:00,77568.64000000,77568.64000000,77568.63000000,77568.64000000,0.50027000
2026-05-25 18:55:00,77568.64000000,77578.96000000,77568.63000000,77578.96000000,4.74927000
2026-05-25 18:56:00,77578.96000000,77578.96000000,77550.39000000,77550.40000000,2.47143000
2026-05-25 18:57:00,77550.40000000,77555.62000000,77550.39000000,77555.61000000,2.86972000
2026-05-25 18:58:00,77555.61000000,77570.04000000,77555.61000000,77570.04000000,4.88886000
2026-05-25 18:59:00,77570.04000000,77570.04000000,77564.00000000,77564.01000000,3.28636000
2026-05-25 19:00:00,77564.00000000,77570.83000000,77543.38000000,77570.83000000,3.95498000
2026-05-25 19:01:00,77570.83000000,77591.79000000,77568.13000000,77591.78000000,2.56941000
2026-05-25 19:02:00,77591.79000000,77591.79000000,77583.64000000,77583.65000000,2.62028000
2026-05-25 19:03:00,77583.65000000,77589.40000000,77583.64000000,77589.40000000,2.29928000
2026-05-25 19:04:00,77589.40000000,77611.64000000,77589.39000000,77598.75000000,4.27484000
2026-05-25 19:05:00,77598.76000000,77611.65000000,77598.75000000,77611.64000000,1.56863000
2026-05-25 19:06:00,77611.64000000,77628.93000000,77598.75000000,77628.93000000,6.27126000
2026-05-25 19:07:00,77628.92000000,77628.93000000,77628.92000000,77628.93000000,1.57588000
2026-05-25 19:08:00,77628.93000000,77636.05000000,77628.92000000,77636.04000000,3.63432000
2026-05-25 19:09:00,77636.04000000,77636.05000000,77636.04000000,77636.05000000,0.62792000
2026-05-25 19:10:00,77636.05000000,77658.01000000,77636.04000000,77640.00000000,3.20659000
2026-05-25 19:11:00,77640.01000000,77640.01000000,77640.00000000,77640.00000000,0.59900000
2026-05-25 19:12:00,77640.00000000,77650.00000000,77640.00000000,77640.00000000,4.20377000
2026-05-25 19:13:00,77640.01000000,77649.64000000,77640.00000000,77646.14000000,13.58903000
2026-05-25 19:14:00,77646.13000000,77646.14000000,77640.32000000,77640.32000000,1.50842000
2026-05-25 19:15:00,77640.32000000,77640.33000000,77640.32000000,77640.33000000,0.84293000
2026-05-25 19:16:00,77640.32000000,77640.33000000,77640.32000000,77640.32000000,1.25934000
2026-05-25 19:17:00,77640.33000000,77654.01000000,77640.32000000,77654.01000000,3.77595000
2026-05-25 19:18:00,77654.01000000,77654.01000000,77654.00000000,77654.01000000,0.67261000
