Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26
2026-05-25 14:25:00,77343.91,77343.91,77329.9,77329.9,2.67182,77357.3695,,77340.12910467779,77352.21904419205
2026-05-25 14:26:00,77329.91,77369.15,77329.91,77338.92,6.58977,77352.3835,,77339.94308857352,77351.23392980745
2026-05-25 14:27:00,77338.92,77338.93,77334.0,77334.0,1.18379,77347.2745,,77339.02876725452,77349.9573424143
2026-05-25 14:28:00,77334.0,77337.59,77332.17,77337.58,2.31854,77342.1625,,77338.80587998459,77349.04050223547
2026-05-25 14:29:00,77337.59,77337.59,77325.0,77334.01,6.75932,77338.111,,77338.06805229465,77347.92713169951
2026-05-25 14:30:00,77334.01,77343.3,77334.01,77341.96,1.8025,77334.6825,,77338.66681348009,77347.485121944
2026-05-25 14:31:00,77341.97,77354.77,77341.96,77354.76,4.81302,77333.8375,77360.5594,77341.1426883293,77348.0240018
2026-05-25 14:32:00,77354.76,77354.77,77354.76,77354.76,0.75069,77335.375,77360.568,77343.23765935557,77348.52296462964
2026-05-25 14:33:00,77354.77,77364.2,77341.96,77341.97,3.28459,77336.114,77360.2382,77343.04263483932,77348.03755984225
2026-05-25 14:34:00,77341.97,77341.97,77323.67,77323.67,12.90935,77336.10699999999,77359.5424,77340.06222947943,77346.23255540949
2026-05-25 14:35:00,77323.59,77333.34,77313.37,77333.33,2.94223,77336.8365,77359.7604,77339.0265018672,77345.27681056435
2026-05-25 14:36:00,77333.34,77346.01,77314.69,77314.7,3.70893,77334.85199999998,77359.6488,77335.2839631184,77343.01186163365
2026-05-25 14:37:00,77314.7,77335.42,77314.7,77335.41,2.36644,77333.903,77360.165,77335.30335340789,77342.4487607719
2026-05-25 14:38:00,77335.41,77335.42,77298.0,77315.42,4.40728,77333.974,77360.2376,77332.24437596052,77340.44663034435
2026-05-25 14:39:00,77315.42,77339.81,77315.41,77339.8,3.16909,77335.861,77360.2842,77333.40677965891,77340.39873180032
2026-05-25 14:40:00,77339.8,77339.81,77320.35,77322.67,5.42529,77336.1565,77360.1196,77331.7549674037,77339.0854924077
2026-05-25 14:41:00,77322.67,77322.67,77312.48,77315.99,2.02399,77334.5695,77359.69,77329.32958780313,77337.37471519232
2026-05-25 14:42:00,77315.99,77323.99,77315.99,77323.99,1.19866,77333.56899999999,77358.9758,77328.5081127565,77336.3832548077
2026-05-25 14:43:00,77323.99,77323.99,77322.0,77322.01,3.31245,77332.9375,77357.97559999999,77327.50840310166,77335.3185692664
2026-05-25 14:44:00,77322.0,77356.31,77311.87,77356.31,19.29899,77333.55799999999,77357.12479999999,77331.93941800909,77336.87349006148
2026-05-25 14:45:00,77356.32,77359.99,77324.01,77324.01,4.94033,77333.2635,77355.208,77330.71950754615,77335.92063894581
2026-05-25 14:46:00,77324.02,77328.0,77324.01,77327.99,0.65913,77332.717,77352.9588,77330.29958330828,77335.33318420908
2026-05-25 14:47:00,77328.0,77331.61,77327.99,77328.4,0.9719,77332.437,77351.3462,77330.00733972239,77334.81961500841
2026-05-25 14:48:00,77328.4,77328.4,77328.39,77328.4,1.88644,77331.978,77350.151,77329.76005668817,77334.34408797075
2026-05-25 14:49:00,77328.4,77343.98,77328.39,77343.98,1.34432,77332.4765,77349.671,77331.94774027461,77335.05785923217
2026-05-25 14:50:00,77343.98,77349.08,77343.97,77346.7,2.88963,77332.7135,77349.6878,77334.2173186939,77335.92024002978
2026-05-25 14:51:00,77346.7,77346.7,77310.07,77314.0,3.07325,77330.6755,77348.435,77331.10696197176,77334.29651854609
2026-05-25 14:52:00,77314.0,77316.01,77314.0,77316.01,1.07543,77328.738,77346.966,77328.78435243764,77332.94196161674
2026-05-25 14:53:00,77316.01,77346.99,77316.0,77338.01,4.25478,77328.54000000001,77345.843,77330.20368283184,77333.31737186736
2026-05-25 14:54:00,77338.01,77350.0,77333.44,77346.71,4.12319,77329.69200000001,77344.417,77332.74311624232,77334.30941839571
2026-05-25 14:55:00,77346.71,77350.0,77345.27,77345.28,2.3489,77330.2895,77342.9628,77334.67186758966,77335.1220540701
2026-05-25 14:56:00,77345.27,77350.0,77343.99,77344.0,5.09693,77331.75450000001,77341.06999999999,77336.10696488355,77335.77967969453
2026-05-25 14:57:00,77344.0,77344.0,77334.0,77334.01,0.81216,77331.6845,77339.0266,77335.78435490147,77335.64859230976
2026-05-25 14:58:00,77334.01,77334.01,77334.0,77334.0,1.25769,77332.6135,77336.9102,77335.50983876278,77335.52647436089
2026-05-25 14:59:00,77334.01,77342.14,77334.0,77341.05,1.24819,77332.676,77335.4304,77336.36217126081,77335.93562440822
2026-05-25 15:00:00,77341.05,77341.05,77329.05,77329.36,1.59374,77333.0105,77333.807,77335.28491414376,77335.44854111872
2026-05-25 15:01:00,77329.36,77329.37,77328.99,77328.99,2.09288,77333.6605,77332.9536,77334.31646581396,77334.97013066548
2026-05-25 15:02:00,77328.99,77329.0,77304.84,77316.15,10.90388,77333.2685,77332.79639999999,77331.52162491951,77333.57604691248
2026-05-25 15:03:00,77316.15,77350.0,77316.15,77339.69,3.37489,77334.1525,77333.04639999999,77332.77829800882,77334.02893232637
2026-05-25 15:04:00,77339.69,77443.01,77339.69,77442.96,21.10597,77338.485,77335.42940000001,77349.7293290844,77342.0979003022
2026-05-25 15:05:00,77442.96,77500.0,77432.11,77492.0,9.70392,77346.8845,77338.8946,77371.61712460987,77353.20175953906
2026-05-25 15:06:00,77492.01,77524.01,77442.04,77442.05,18.1741,77352.5875,77340.6478,77382.45295159296,77359.78311068432
2026-05-25 15:07:00,77442.05,77473.53,77442.04,77473.53,13.58351,77359.84400000001,77343.0306,77396.46480519405,77368.20880618918
2026-05-25 15:08:00,77473.53,77495.03,77464.57,77495.03,4.31823,77368.1755,77346.65120000001,77411.62868131805,77377.6029686937
2026-05-25 15:09:00,77495.03,77495.03,77461.18,77472.8,5.47789,77374.61649999999,77350.06599999999,77421.03965342297,77384.65460064232
2026-05-25 15:10:00,77472.8,77509.18,77466.01,77509.17,8.98797,77382.74,77353.9142,77434.59816828097,77393.8779635577
2026-05-25 15:11:00,77509.18,77509.18,77480.02,77480.02,2.03424,77391.041,77356.56,77441.58614239158,77400.258855146
2026-05-25 15:12:00,77480.03,77489.38,77480.02,77489.37,2.84974,77399.709,77359.46740000001,77448.93750510056,77406.85968069076
2026-05-25 15:13:00,77489.37,77489.38,77471.17,77478.86,8.61059,77406.7515,77362.3518,77453.54096585432,77412.19303767664
2026-05-25 15:14:00,77478.86,77488.71,77478.86,77478.86,1.87185,77413.359,77365.051,77457.43620187673,77417.13133118207
2026-05-25 15:15:00,77478.87,77496.75,77478.86,77483.39,4.53932,77420.2645,77368.1208,77461.4290938957,77422.03938072413
2026-05-25 15:16:00,77483.4,77496.75,77475.22,77496.75,12.88529,77427.902,77371.27739999999,77466.86307945021,77427.57350067049
2026-05-25 15:17:00,77496.75,77524.01,77496.74,77523.5,3.78715,77437.3765,77375.0674,77475.57645184248,77434.67916728748
2026-05-25 15:18:00,77523.51,77588.01,77523.5,77534.33,15.80719,77447.393,77379.0024,77484.61545925133,77442.06071045138
2026-05-25 15:19:00,77534.33,77558.02,77534.33,77558.01,6.313,77458.241,77383.48240000001,77495.90692705882,77450.64954671424
2026-05-25 15:20:00,77558.0,77558.01,77524.57,77524.57,11.83316,77468.0015,77387.1346,77500.31663058823,77456.12513584651
2026-05-25 15:21:00,77524.57,77534.0,77504.37,77534.0,10.14307,77478.25200000001,77390.7194,77505.49868742081,77461.89364430233
2026-05-25 15:22:00,77533.99,77536.96,77527.89,77536.95,7.53082,77489.29199999999,77394.3632,77510.33735089452,77467.45337435401
2026-05-25 15:23:00,77536.95,77536.96,77509.57,77516.65,9.10574,77498.14,77397.8568,77511.30852767998,77471.0975688463
2026-05-25 15:24:00,77516.65,77562.23,77516.65,77562.22,12.34895,77504.103,77402.62779999999,77519.14106188307,77477.84737856139
2026-05-25 15:25:00,77562.23,77620.0,77562.23,77596.11,17.81368,77509.3085,77407.88339999999,77530.98243697798,77486.60757274202
2026-05-25 15:26:00,77596.11,77596.11,77557.42,77588.77,16.29634,77516.6445,77413.36480000001,77539.87283128906,77494.17515994632
2026-05-25 15:27:00,77588.76,77600.01,77583.76,77600.01,5.35741,77522.96849999999,77418.6568,77549.12470339843,77502.01477772807
2026-05-25 15:28:00,77600.01,77620.0,77600.0,77612.27,10.78179,77528.8305,77424.5938,77558.83936441406,77510.1818312297
2026-05-25 15:29:00,77612.27,77619.98,77606.42,77619.97,6.9244,77536.189,77430.19720000001,77568.24407758113,77518.31428817564
2026-05-25 15:30:00,77619.97,77619.97,77583.62,77586.69,9.8401,77540.065,77435.4776,77571.08191179943,77523.37915571818
2026-05-25 15:31:00,77586.69,77586.69,77578.17,77578.17,6.75338,77544.9725,77440.7212,77572.1723869072,77527.43773677609
2026-05-25 15:32:00,77578.18,77578.18,77552.36,77553.59,9.53189,77548.1835,77445.31319999999,77569.31355815224,77529.37494145935
2026-05-25 15:33:00,77553.58,77575.29,77553.58,77572.0,6.11485,77552.8405,77450.313,77569.72685689804,77532.5323532031
2026-05-25 15:34:00,77572.01,77581.32,77572.0,77581.31,2.80618,77557.963,77454.813,77571.50887891371,77536.14551222509
2026-05-25 15:35:00,77581.32,77591.64,77565.65,77591.64,13.96152,77563.3755,77460.16560000001,77574.60597446545,77540.25621502324
2026-05-25 15:36:00,77591.64,77593.23,77588.89,77588.89,9.15489,77567.9825,77465.3836,77576.80351685538,77543.85871761412
2026-05-25 15:37:00,77588.9,77588.9,77571.64,77582.69,4.33375,77570.942,77470.4694,77577.70912964686,77546.73510890196
2026-05-25 15:38:00,77582.69,77582.69,77580.0,77580.01,3.69056,77573.226,77475.5016,77578.06310970118,77549.19991564997
2026-05-25 15:39:00,77580.01,77580.01,77580.0,77580.0,1.26696,77574.3255,77480.22200000001,77578.36109282407,77551.4814033796
2026-05-25 15:40:00,77580.0,77580.01,77545.1,77545.1,35.35672,77575.352,77484.19,77573.24400162036,77551.00870683296
2026-05-25 15:41:00,77545.11,77557.3,77545.1,77557.29,2.47743,77576.5165,77489.0558,77570.7895398326,77551.47398780829
2026-05-25 15:42:00,77557.29,77565.99,77557.29,77565.98,2.67741,77577.96800000001,77494.0552,77570.04961062758,77552.54850722989
2026-05-25 15:43:00,77565.98,77570.04,77549.03,77549.04,12.74027,77579.5875,77498.2758,77566.81736283872,77552.28861780546
2026-05-25 15:44:00,77549.04,77577.32,77545.86,77577.32,21.03534,77580.3425,77502.88799999999,77568.43315317122,77554.14279426432
2026-05-25 15:45:00,77577.31,77577.33,77577.31,77577.33,0.80257,77579.4035,77507.52900000001,77569.80189883719,77555.86036505956
2026-05-25 15:46:00,77577.32,77756.15,77577.32,77748.37,54.57294,77587.38350000001,77515.6164,77597.2739144007,77570.12033801811
2026-05-25 15:47:00,77748.37,77773.69,77712.0,77734.79,30.54616,77594.1225,77523.632,77618.43023526213,77582.31809075752
2026-05-25 15:48:00,77734.79,77749.74,77722.49,77722.49,24.80012,77599.6335,77531.40179999999,77634.43942983719,77592.70119514584
2026-05-25 15:49:00,77722.49,77734.34,77702.72,77706.04,11.02803,77603.937,77538.7016,77645.45490216992,77601.09666217207
2026-05-25 15:50:00,77706.05,77726.98,77692.53,77692.53,9.93964,77609.22899999999,77545.965,77652.697224913,77607.86950201118
2026-05-25 15:51:00,77692.54,77692.54,77659.8,77674.82,15.83992,77614.0615,77552.88160000001,77656.10072877255,77612.8287981585
2026-05-25 15:52:00,77674.82,77676.38,77674.81,77676.38,1.29333,77620.201,77560.0862,77659.2206166537,77617.5362945912
2026-05-25 15:53:00,77676.38,77696.0,77676.37,77695.99,5.88646,77626.4005,77567.21220000001,77664.87744486082,77623.34768017704
2026-05-25 15:54:00,77695.99,77725.26,77693.49,77693.85,13.9902,77632.0275,77572.23,77669.33476103607,77628.57007423801
2026-05-25 15:55:00,77693.86,77726.39,77693.85,77720.15,6.31264,77638.453,77576.793,77677.15249010743,77635.35377244261
2026-05-25 15:56:00,77720.15,77720.15,77700.0,77700.0,10.92381,77644.0085,77581.952,77680.66749162937,77640.14238189132
2026-05-25 15:57:00,77700.01,77700.01,77700.0,77700.0,4.2894,77649.874,77586.4814,77683.64172368639,77644.576279529
2026-05-25 15:58:00,77700.01,77714.0,77700.0,77714.0,3.19431,77656.5735,77590.8608,77688.31222773464,77649.71877734168
2026-05-25 15:59:00,77713.99,77714.0,77713.99,77714.0,1.76666,77663.2735,77595.6848,77692.26419269854,77654.48034939045
2026-05-25 16:00:00,77713.99,77754.01,77713.99,77728.8,8.50595,77672.4585,77600.07740000001,77697.88508612952,77659.98550869487
2026-05-25 16:01:00,77728.8,77739.47,77728.79,77728.8,7.51537,77681.034,77605.05300000001,77702.64122672497,77665.08287842118
2026-05-25 16:02:00,77728.79,77728.8,77703.7,77726.71,16.91819,77689.0705,77609.79980000001,77706.34411492113,77669.64785038999
2026-05-25 16:03:00,77726.71,77747.02,77706.28,77706.28,11.92796,77696.9325,77614.34820000001,77706.3342510871,77672.36134295369
2026-05-25 16:04:00,77706.29,77706.29,77687.3,77699.95,7.97397,77703.064,77618.77,77705.35205861216,77674.40494717934
2026-05-25 16:05:00,77699.95,77750.0,77699.95,77719.32,14.78071,77710.1635,77623.4886,77707.50097267183,77677.73198812902
2026-05-25 16:06:00,77719.32,77747.02,77711.89,77747.02,7.48973,77710.09599999999,77628.494,77713.58082303,77682.86443345279
2026-05-25 16:07:00,77747.01,77779.97,77735.96,77744.0,27.11173,77710.5565,77632.90400000001,77718.26069641001,77687.39299393777
2026-05-25 16:08:00,77744.0,77744.0,77728.02,77741.1,5.21303,77711.48700000001,77637.03940000001,77721.77443542385,77691.37129068312
2026-05-25 16:09:00,77741.1,77766.53,77741.09,77757.54,3.18669,77714.062,77641.03,77727.27682997403,77696.27267655844
2026-05-25 16:10:00,77757.55,77850.0,77716.57,77806.91,55.80595,77719.781,77646.6768,77739.52808690109,77704.46803385041
2026-05-25 16:11:00,77806.92,77905.52,77776.61,77854.3,44.69503,77728.755,77653.0828,77757.18530430093,77715.56669800964
2026-05-25 16:12:00,77854.29,77885.42,77840.33,77866.49,6.51663,77738.2605,77659.6736,77774.00141133157,77726.74620186079
2026-05-25 16:13:00,77866.5,77866.5,77776.03,77776.03,11.84129,77742.26250000001,77664.8612,77774.31350189594,77730.3968535748
2026-05-25 16:14:00,77776.04,77782.01,77709.24,77711.99,9.97437,77743.1695,77667.8566,77764.72527083503,77729.03338293963
2026-05-25 16:15:00,77712.0,77712.0,77625.47,77674.0,20.50041,77740.86200000001,77669.4144,77750.76753686041,77724.95683605522
2026-05-25 16:16:00,77674.01,77674.01,77651.69,77663.2,14.27237,77739.02200000001,77670.90299999999,77737.29560811265,77720.38225560669
2026-05-25 16:17:00,77663.2,77694.47,77663.2,77688.07,4.78012,77738.42550000001,77672.6642,77729.72243763377,77717.98875519137
2026-05-25 16:18:00,77688.07,77691.37,77688.07,77691.37,0.96964,77737.29400000001,77674.2462,77723.8220626132,77716.01699554757
2026-05-25 16:19:00,77691.36,77750.35,77691.36,77694.5,11.26421,77736.319,77675.7368,77719.31097605731,77714.42314402552
2026-05-25 16:20:00,77694.49,77694.5,77636.35,77636.35,3.49795,77731.6965,77676.73,77706.54774897158,77708.63994817178
2026-05-25 16:21:00,77636.35,77648.01,77628.75,77640.71,4.62387,77727.292,77677.9808,77696.41886451442,77703.60810015905
2026-05-25 16:22:00,77640.71,77640.71,77628.65,77628.66,6.0964,77722.3895,77679.48220000001,77685.99442381988,77698.05638903617
2026-05-25 16:23:00,77628.65,77628.66,77598.26,77619.77,21.18968,77718.064,77680.4376,77675.80605092451,77692.2573972557
2026-05-25 16:24:00,77619.77,77619.78,77619.76,77619.77,2.70609,77714.05500000001,77681.2068,77667.18512001305,77686.88796042194
2026-05-25 16:25:00,77619.76,77666.63,77619.76,77659.34,10.95555,77711.05600000001,77682.5608,77665.97817847258,77684.84737076105
2026-05-25 16:26:00,77659.33,77674.0,77659.33,77673.99,4.96951,77707.4045,77684.2628,77667.21076639988,77684.04312107505
2026-05-25 16:27:00,77674.0,77674.0,77664.0,77668.04,1.94284,77703.60650000001,77685.96979999999,77667.3383407999,77682.85770469913
2026-05-25 16:28:00,77668.04,77668.05,77623.58,77623.58,8.65013,77697.73049999999,77686.8412,77660.60628836915,77678.46676361031
2026-05-25 16:29:00,77623.59,77629.29,77603.0,77603.0,11.29998,77690.0035,77687.3012,77651.7437824662,77672.8766329725
2026-05-25 16:30:00,77603.0,77604.55,77591.97,77591.97,14.90639,77679.25649999999,77688.2386,77642.54781593295,77666.88354904861
2026-05-25 16:31:00,77591.98,77604.08,77577.32,77602.71,7.2006,77666.677,77689.147,77636.41892117403,77662.12995282278
2026-05-25 16:32:00,77602.7,77602.71,77585.17,77595.97,3.43627,77653.151,77689.7468,77630.19601022417,77657.22921557666
2026-05-25 16:33:00,77595.96,77634.75,77595.96,77634.74,4.57494,77646.0865,77691.4608,77630.8950855743,77655.56334775616
2026-05-25 16:34:00,77634.75,77683.11,77634.74,77662.17,8.64246,77643.5955,77693.1578,77635.70661087056,77656.05272940385
2026-05-25 16:35:00,77662.18,77666.18,77651.43,77655.71,16.66108,77642.681,77694.7254,77638.784055352,77656.0273420406
2026-05-25 16:36:00,77655.71,77655.71,77640.7,77640.7,3.94875,77641.55600000001,77692.572,77639.07881606709,77654.89198337092
2026-05-25 16:37:00,77640.71,77640.71,77630.0,77630.01,2.31251,77638.65299999999,77690.4764,77637.68361359523,77653.04887349159
2026-05-25 16:38:00,77630.01,77654.43,77630.0,77654.43,5.07909,77636.80600000001,77689.1152,77640.25998073444,77653.15117915887
2026-05-25 16:39:00,77654.43,77661.34,77654.42,77661.33,0.43623,77635.14749999999,77688.221,77643.50152215992,77653.7570177397
2026-05-25 16:40:00,77661.33,77669.32,77661.33,77669.32,2.3184,77636.796,77687.7568,77647.47359567377,77654.90983124045
2026-05-25 16:41:00,77669.32,77679.71,77630.0,77630.01,6.4737,77636.261,77686.8606,77644.78688864704,77653.06539929671
2026-05-25 16:42:00,77630.01,77633.42,77623.06,77633.42,2.13108,77636.499,77686.00140000001,77643.03813654749,77651.610184534
2026-05-25 16:43:00,77633.42,77649.1,77633.41,77649.09,1.51611,77637.965,77685.0634,77643.96919246326,77651.42350419816
2026-05-25 16:44:00,77649.09,77655.5,77649.09,77655.5,0.91539,77639.7515,77684.29639999999,77645.74316285353,77651.72546685014
2026-05-25 16:45:00,77655.5,77655.5,77644.12,77644.13,2.80222,77638.991,77682.776,77645.49498395299,77651.16283967606
2026-05-25 16:46:00,77644.12,77644.13,77630.0,77630.0,2.22133,77636.7915,77681.37599999999,77643.11114026791,77649.59522192228
2026-05-25 16:47:00,77630.01,77630.01,77606.0,77606.0,6.52987,77633.68950000001,77679.496,77637.40173407285,77646.36594622434
2026-05-25 16:48:00,77606.01,77606.01,77557.0,77557.01,9.44959,77630.361,77676.3562,77625.03377498472,77639.74698724475
2026-05-25 16:49:00,77557.01,77601.7,77557.01,77601.69,2.68459,77630.29550000001,77674.11,77621.44242498708,77636.92795115255
2026-05-25 16:50:00,77601.7,77601.7,77582.0,77582.0,3.35167,77629.797,77671.174,77615.37435960445,77632.85921403015
2026-05-25 16:51:00,77582.0,77603.88,77581.06,77603.87,4.13043,77629.855,77668.67540000001,77613.60445812684,77630.71186484273
2026-05-25 16:52:00,77603.87,77618.6,77596.0,77618.59,2.61698,77630.986,77666.51299999999,77614.37146456886,77629.81394892845
2026-05-25 16:53:00,77618.59,77618.6,77605.18,77605.19,1.81542,77629.5085,77664.4912,77612.95893155826,77627.98995271152
2026-05-25 16:54:00,77605.18,77611.54,77605.18,77607.68,1.13758,77626.784,77662.6458,77612.1467882416,77626.48551176992
2026-05-25 16:55:00,77607.68,77630.0,77605.28,77630.0,5.97159,77625.4985,77660.8594,77614.89343620444,77626.7458442314
2026-05-25 16:56:00,77629.99,77653.83,77629.99,77632.64,3.73481,77625.09550000001,77658.57179999999,77617.62367678837,77627.18244836241
2026-05-25 16:57:00,77632.63,77632.64,77624.25,77630.0,2.53357,77625.095,77656.29179999999,77619.52772651323,77627.39115589112
2026-05-25 16:58:00,77630.0,77630.0,77629.99,77629.99,0.4322,77623.87299999999,77654.0696,77621.13730704965,77627.58366286215
2026-05-25 16:59:00,77630.0,77630.0,77628.81,77628.82,2.36293,77622.24750000001,77651.49519999999,77622.31925981125,77627.67524339087
2026-05-25 17:00:00,77628.82,77636.0,77614.06,77614.07,4.74676,77619.485,77647.63840000001,77621.05014291721,77626.66744758414
2026-05-25 17:01:00,77614.07,77616.15,77597.49,77602.11,4.7809,77618.09,77642.5946,77618.1362747761,77624.84837739271
2026-05-25 17:02:00,77602.11,77602.11,77597.5,77597.51,4.03393,77616.2945,77637.215,77614.96300173362,77622.82331240067
2026-05-25 17:03:00,77597.51,77597.51,77573.66,77585.93,4.72274,77613.1365,77633.413,77610.49638608229,77620.09047444505
2026-05-25 17:04:00,77585.92,77594.0,77585.92,77593.99,1.35084,77610.061,77631.05300000001,77607.95694206964,77618.15710596765
2026-05-25 17:05:00,77593.99,77594.0,77590.63,77590.63,2.76876,77607.386,77629.38560000001,77605.2912586743,77616.11806108116
2026-05-25 17:06:00,77590.63,77593.97,77590.63,77593.97,1.59184,77605.58450000001,77628.00099999999,77603.54952657057,77614.47746396402
2026-05-25 17:07:00,77593.96,77593.97,77593.96,77593.97,0.4885,77604.983,77626.119,77602.07575325202,77612.95839255927
2026-05-25 17:08:00,77593.96,77600.0,77593.96,77596.0,2.06106,77606.93250000001,77624.2116,77601.14102198248,77611.70221533267
2026-05-25 17:09:00,77596.0,77596.0,77583.28,77583.29,2.42988,77606.0125,77621.9874,77598.39471090825,77609.59760678951
2026-05-25 17:10:00,77583.28,77583.29,77557.46,77569.01,2.35687,77605.363,77620.6406,77593.87398615314,77606.5911173977
2026-05-25 17:11:00,77569.02,77583.81,77569.01,77583.8,1.15659,77604.35949999999,77619.5024,77592.32414212958,77604.90288647935
2026-05-25 17:12:00,77583.8,77592.0,77576.45,77576.46,2.86795,77602.253,77618.4584,77589.88350487888,77602.7960059994
2026-05-25 17:13:00,77576.45,77576.46,77526.43,77531.66,13.14813,77598.5765,77616.69619999999,77580.92604258981,77597.52667222166
2026-05-25 17:14:00,77531.66,77531.66,77512.0,77512.01,13.11304,77593.793,77614.541,77570.32357449907,77591.19210390895
2026-05-25 17:15:00,77512.01,77550.0,77512.0,77549.99,5.87917,77589.79250000001,77612.354,77567.19533226844,77588.14009621198
2026-05-25 17:16:00,77550.0,77555.93,77545.38,77545.39,5.03039,77585.43,77609.782,77563.8406657656,77584.9734224185
